BHMC Worker Log
20 workers × 750 steps
xTB method        : GFN2-xTB
Temperature        : 600 K
Adaptive operators : True
Operators          : ['twist', 'large_displacement', 'mirror', 'roto_reflection', 'exchange', 'random_so3', 'principal_axis_rotation', 'com_com_approach', 'com_com_separation', 'random_displacement', 'random_rotation', 'local_twist', 'correlated_displacement', 'small_principal_axis_rotation']
Simulation box     : <modules.box.SimulationBox object at 0x7fea99e7c850>
Worker 4: Step 180 accepted, E=-10.835285 Ha
Worker 6: No change from 'small_principal_axis_rotation', skipping.
Worker 15: Step 133 accepted, E=-10.835118 Ha
Worker 9: Step 212 accepted, E=-10.834588 Ha
Worker 11: Step 122 accepted, E=-10.834454 Ha
Worker 2: No change from 'roto_reflection', skipping.
Worker 17: Step 130, op=random_displacement, ΔE=0.0024 eV, accept=True
Worker 18: Step 96 accepted, E=-10.835438 Ha
Worker 7: Step 192 accepted, E=-10.835649 Ha
Worker 17: Step 130 accepted, E=-10.835233 Ha
Worker 12: Step 91 accepted, E=-10.833537 Ha
Worker 7: No change from 'small_principal_axis_rotation', skipping.
Worker 8: Step 156 accepted, E=-10.835388 Ha
Worker 13: Step 130 accepted, E=-10.834586 Ha
Worker 5: Step 192 accepted, E=-10.834535 Ha
Worker 3: Step 242 accepted, E=-10.834938 Ha
Worker 0: Step 231 accepted, E=-10.834124 Ha
Worker 14: Step 158 accepted, E=-10.835882 Ha
Worker 10: Step 202 accepted, E=-10.834663 Ha
Worker 4: Step 181 accepted, E=-10.835238 Ha
Worker 19: Step 28 accepted, E=-10.835137 Ha
Worker 6: Step 209 accepted, E=-10.835372 Ha
Worker 16: Step 146 accepted, E=-10.834757 Ha
Worker 11: Step 123 accepted, E=-10.834455 Ha
Worker 15: Step 134 accepted, E=-10.835117 Ha
Worker 8: No change from 'correlated_displacement', skipping.
Worker 9: Step 213 accepted, E=-10.834585 Ha
Worker 2: Step 277 accepted, E=-10.834557 Ha
Worker 17: Step 131 accepted, E=-10.835234 Ha
Worker 1: Step 328 accepted, E=-10.835330 Ha
Worker 18: Step 97 accepted, E=-10.835408 Ha
Worker 12: Step 92 accepted, E=-10.833614 Ha
Worker 7: Step 194 accepted, E=-10.835537 Ha
Worker 1: No change from 'principal_axis_rotation', skipping.
Worker 0: Step 232 accepted, E=-10.834065 Ha
Worker 14: Step 159 accepted, E=-10.835979 Ha
Worker 10: Step 203 accepted, E=-10.834913 Ha
Worker 19: Step 29 accepted, E=-10.835165 Ha
Worker 4: Step 182 accepted, E=-10.835238 Ha
Worker 12: No change from 'local_twist', skipping.
Worker 6: Step 210 accepted, E=-10.835427 Ha
Worker 11: Step 124 accepted, E=-10.834453 Ha
Worker 16: Step 147 accepted, E=-10.834801 Ha
Worker 13: Step 131 accepted, E=-10.834582 Ha
Worker 9: Step 214 accepted, E=-10.834580 Ha
Worker 2: Step 278 accepted, E=-10.834557 Ha
Worker 8: Step 158 accepted, E=-10.835438 Ha
Worker 3: Step 243 accepted, E=-10.834984 Ha
Worker 17: Step 132 accepted, E=-10.835220 Ha
Worker 15: Step 135 accepted, E=-10.834945 Ha
Worker 5: Step 193 accepted, E=-10.834546 Ha
Worker 18: Step 98 accepted, E=-10.835577 Ha
Worker 9: No change from 'principal_axis_rotation', skipping.
Worker 7: Step 195 accepted, E=-10.835573 Ha
Worker 0: Step 233 accepted, E=-10.834063 Ha
Worker 14: Step 160, op=correlated_displacement, ΔE=0.0003 eV, accept=True
Worker 14: Step 160 accepted, E=-10.835969 Ha
Worker 8: No change from 'mirror', skipping.
Worker 19: Step 30, op=random_displacement, ΔE=0.0001 eV, accept=True
Worker 10: Step 204 accepted, E=-10.834939 Ha
Worker 19: Step 30 accepted, E=-10.835162 Ha
Worker 4: Step 183 accepted, E=-10.835261 Ha
Worker 11: Step 125 accepted, E=-10.834454 Ha
Worker 6: Step 211 accepted, E=-10.835573 Ha
Worker 16: Step 148 accepted, E=-10.834840 Ha
Worker 2: Step 279 accepted, E=-10.834562 Ha
Worker 1: Step 330, op=random_displacement, ΔE=0.0001 eV, accept=True
Worker 1: Step 330 accepted, E=-10.835327 Ha
Worker 17: Step 133 accepted, E=-10.835319 Ha
Worker 15: Step 136 accepted, E=-10.834947 Ha
Worker 9: Step 216 accepted, E=-10.834580 Ha
Worker 18: Step 99 accepted, E=-10.835585 Ha
Worker 10: No change from 'roto_reflection', skipping.
Worker 7: Step 196 accepted, E=-10.835563 Ha
Worker 13: Step 132 accepted, E=-10.834581 Ha
Worker 0: Step 234 accepted, E=-10.834250 Ha
Worker 3: Step 244 accepted, E=-10.834962 Ha
Worker 14: Step 161 accepted, E=-10.836026 Ha
Worker 5: Step 194 accepted, E=-10.834525 Ha
Worker 8: Step 160, op=correlated_displacement, ΔE=0.0032 eV, accept=True
Worker 8: Step 160 accepted, E=-10.835320 Ha
Worker 19: Step 31 accepted, E=-10.835258 Ha
Worker 12: Step 95 accepted, E=-10.833771 Ha
Worker 4: Step 184 accepted, E=-10.835258 Ha
Worker 6: Step 212 accepted, E=-10.835570 Ha
Worker 11: Step 126 accepted, E=-10.834462 Ha
Worker 16: Step 149 accepted, E=-10.834856 Ha
Worker 2: Step 280 accepted, E=-10.834563 Ha
Worker 17: Step 134 accepted, E=-10.835317 Ha
Worker 9: Step 217 accepted, E=-10.834591 Ha
Worker 15: Step 137 accepted, E=-10.834948 Ha
Worker 10: Step 206 accepted, E=-10.835140 Ha
Worker 12: No change from 'correlated_displacement', skipping.
Worker 18: Step 100 accepted, E=-10.835636 Ha
Worker 7: Step 197 accepted, E=-10.835580 Ha
Worker 0: Step 235 accepted, E=-10.834531 Ha
Worker 14: Step 162 accepted, E=-10.836036 Ha
Worker 4: Step 185 accepted, E=-10.835236 Ha
Worker 1: Step 331 accepted, E=-10.835337 Ha
Worker 13: Step 133 accepted, E=-10.834580 Ha
Worker 8: Step 161 accepted, E=-10.835313 Ha
Worker 19: Step 32 accepted, E=-10.835236 Ha
Worker 0: No change from 'principal_axis_rotation', skipping.
Worker 11: Step 127 accepted, E=-10.834462 Ha
Worker 6: Step 213 accepted, E=-10.835619 Ha
Worker 16: Step 150 accepted, E=-10.834965 Ha
Worker 2: Step 281 accepted, E=-10.834563 Ha
Worker 17: Step 135 accepted, E=-10.835311 Ha
Worker 3: Step 245 accepted, E=-10.834919 Ha
Worker 9: Step 218 accepted, E=-10.834591 Ha
Worker 5: Step 195 accepted, E=-10.834526 Ha
Worker 10: Step 207 accepted, E=-10.835085 Ha
Worker 15: Step 138 accepted, E=-10.835249 Ha
Worker 12: Step 97 accepted, E=-10.833763 Ha
Worker 7: Step 198 accepted, E=-10.835566 Ha
Worker 18: Step 101 accepted, E=-10.835331 Ha
Worker 14: Step 163 accepted, E=-10.836031 Ha
Worker 4: Step 186 accepted, E=-10.835238 Ha
Worker 2: Step 282 accepted, E=-10.834563 Ha
Worker 19: Step 33 accepted, E=-10.835249 Ha
Worker 7: No change from 'correlated_displacement', skipping.
Worker 11: Step 128 accepted, E=-10.834440 Ha
Worker 6: Step 214 accepted, E=-10.835600 Ha
Worker 0: Step 237 accepted, E=-10.834561 Ha
Worker 16: Step 151 accepted, E=-10.835007 Ha
Worker 9: Step 219 accepted, E=-10.834588 Ha
Worker 8: Step 162 accepted, E=-10.835313 Ha
Worker 17: Step 136 accepted, E=-10.835373 Ha
Worker 2: No change from 'principal_axis_rotation', skipping.
Worker 10: Step 208 accepted, E=-10.835092 Ha
Worker 13: Step 134 accepted, E=-10.834582 Ha
Worker 15: Step 139 accepted, E=-10.835305 Ha
Worker 18: Step 102 accepted, E=-10.835426 Ha
Worker 16: No change from 'mirror', skipping.
Worker 1: Step 332 accepted, E=-10.835339 Ha
Worker 8: No change from 'random_displacement', skipping.
Worker 3: Step 246 accepted, E=-10.834963 Ha
Worker 5: Step 196 accepted, E=-10.834563 Ha
Worker 14: Step 164 accepted, E=-10.835987 Ha
Worker 7: Step 200, op=correlated_displacement, ΔE=0.0013 eV, accept=True
Worker 9: Step 220 accepted, E=-10.834593 Ha
Worker 4: Step 187 accepted, E=-10.835389 Ha
Worker 7: Step 200 accepted, E=-10.835518 Ha
Worker 19: Step 34 accepted, E=-10.835253 Ha
Worker 6: Step 215 accepted, E=-10.835596 Ha
Worker 11: Step 129 accepted, E=-10.834453 Ha
Worker 0: Step 238 accepted, E=-10.834392 Ha
Worker 2: Step 284 accepted, E=-10.834402 Ha
Worker 17: Step 137 accepted, E=-10.835382 Ha
Worker 10: Step 209 accepted, E=-10.834941 Ha
Worker 12: Step 99 accepted, E=-10.834054 Ha
Worker 15: Step 140 accepted, E=-10.835308 Ha
Worker 8: Step 164 accepted, E=-10.835323 Ha
Worker 16: Step 153 accepted, E=-10.834923 Ha
Worker 9: Step 221 accepted, E=-10.834593 Ha
Worker 14: Step 165 accepted, E=-10.835988 Ha
Worker 18: Step 103 accepted, E=-10.835395 Ha
Worker 13: Step 135 accepted, E=-10.834581 Ha
Worker 7: Step 201 accepted, E=-10.835557 Ha
Worker 19: Step 35 accepted, E=-10.835251 Ha
Worker 11: Step 130, op=local_twist, ΔE=0.0003 eV, accept=True
Worker 17: Step 138 accepted, E=-10.835420 Ha
Worker 4: Step 188 accepted, E=-10.835375 Ha
Worker 6: Step 216 accepted, E=-10.835602 Ha
Worker 0: Step 239 accepted, E=-10.834411 Ha
Worker 11: Step 130 accepted, E=-10.834444 Ha
Worker 2: Step 285 accepted, E=-10.834403 Ha
Worker 10: Step 210, op=random_displacement, ΔE=0.0007 eV, accept=True
Worker 3: Step 247 accepted, E=-10.835144 Ha
Worker 10: Step 210 accepted, E=-10.834915 Ha
Worker 1: Step 333 accepted, E=-10.834602 Ha
Worker 5: Step 197 accepted, E=-10.834568 Ha
Worker 12: Step 100 accepted, E=-10.834257 Ha
Worker 15: Step 141 accepted, E=-10.835312 Ha
Worker 9: Step 222 accepted, E=-10.834526 Ha
Worker 16: Step 154 accepted, E=-10.832758 Ha
Worker 14: Step 166 accepted, E=-10.835941 Ha
Worker 8: Step 165 accepted, E=-10.835310 Ha
Worker 18: Step 104 accepted, E=-10.835350 Ha
Worker 19: Step 36 accepted, E=-10.835271 Ha
Worker 7: Step 202 accepted, E=-10.835566 Ha
Worker 17: Step 139 accepted, E=-10.835427 Ha
Worker 0: Step 240 accepted, E=-10.834412 Ha
Worker 11: Step 131 accepted, E=-10.834444 Ha
Worker 6: Step 217 accepted, E=-10.835710 Ha
Worker 2: Step 286 accepted, E=-10.834403 Ha
Worker 4: Step 189 accepted, E=-10.835394 Ha
Worker 10: Step 211 accepted, E=-10.834933 Ha
Worker 13: Step 136 accepted, E=-10.834580 Ha
Worker 9: Step 223 accepted, E=-10.834524 Ha
Worker 12: Step 101 accepted, E=-10.835732 Ha
Worker 15: Step 142 accepted, E=-10.834974 Ha
Worker 6: No change from 'roto_reflection', skipping.
Worker 16: Step 155 accepted, E=-10.832646 Ha
Worker 3: Step 248 accepted, E=-10.835173 Ha
Worker 5: Step 198 accepted, E=-10.834553 Ha
Worker 14: Step 167 accepted, E=-10.835996 Ha
Worker 1: Step 334 accepted, E=-10.835304 Ha
Worker 19: Step 37 accepted, E=-10.835143 Ha
Worker 17: Step 140, op=random_displacement, ΔE=0.0038 eV, accept=True
Worker 8: Step 166 accepted, E=-10.835314 Ha
Worker 7: Step 203 accepted, E=-10.835588 Ha
Worker 12: No change from 'exchange', skipping.
Worker 18: Step 105 accepted, E=-10.835456 Ha
Worker 2: Step 287 accepted, E=-10.834403 Ha
Worker 17: Step 140 accepted, E=-10.835287 Ha
Worker 9: No change from 'mirror', skipping.
Worker 11: Step 132 accepted, E=-10.835042 Ha
Worker 8: No change from 'small_principal_axis_rotation', skipping.
Worker 10: Step 212 accepted, E=-10.834954 Ha
Worker 4: Step 190 accepted, E=-10.835398 Ha
Worker 12: No change from 'random_so3', skipping.
Worker 15: Step 143 accepted, E=-10.834939 Ha
Worker 13: Step 137 accepted, E=-10.834582 Ha
Worker 6: Step 219 accepted, E=-10.835705 Ha
Worker 19: Step 38 accepted, E=-10.835145 Ha
Worker 14: Step 168 accepted, E=-10.835997 Ha
Worker 2: Step 288 accepted, E=-10.834403 Ha
Worker 9: Step 225 accepted, E=-10.834524 Ha
Worker 17: Step 141 accepted, E=-10.835265 Ha
Worker 0: Step 242 accepted, E=-10.834451 Ha
Worker 11: Step 133 accepted, E=-10.835026 Ha
Worker 10: Step 213 accepted, E=-10.834955 Ha
Worker 3: Step 249 accepted, E=-10.835286 Ha
Worker 8: Step 168 accepted, E=-10.835002 Ha
Worker 19: No change from 'large_displacement', skipping.
Worker 12: Step 104 accepted, E=-10.835738 Ha
Worker 5: Step 199 accepted, E=-10.834563 Ha
Worker 4: Step 191 accepted, E=-10.835573 Ha
Worker 1: Step 335 accepted, E=-10.835020 Ha
Worker 6: Step 220 accepted, E=-10.835853 Ha
Worker 1: No change from 'small_principal_axis_rotation', skipping.
Worker 2: Step 289 accepted, E=-10.834403 Ha
Worker 16: Step 157 accepted, E=-10.832818 Ha
Worker 7: Step 205 accepted, E=-10.835522 Ha
Worker 18: Step 107 accepted, E=-10.835471 Ha
Worker 14: Step 169 accepted, E=-10.836004 Ha
Worker 17: Step 142 accepted, E=-10.835271 Ha
Worker 9: Step 226 accepted, E=-10.834526 Ha
Worker 0: Step 243 accepted, E=-10.834356 Ha
Worker 13: Step 138 accepted, E=-10.834581 Ha
Worker 10: Step 214 accepted, E=-10.834958 Ha
Worker 19: Step 40 accepted, E=-10.835152 Ha
Worker 8: Step 169 accepted, E=-10.835001 Ha
Worker 12: Step 105 accepted, E=-10.835761 Ha
Worker 15: Step 145 accepted, E=-10.834871 Ha
Worker 11: Step 134 accepted, E=-10.835025 Ha
Worker 6: Step 221 accepted, E=-10.835865 Ha
Worker 2: Step 290 accepted, E=-10.834405 Ha
Worker 14: Step 170, op=random_displacement, ΔE=0.0038 eV, accept=True
Worker 19: No change from 'principal_axis_rotation', skipping.
Worker 5: Step 200 accepted, E=-10.834563 Ha
Worker 18: Step 108 accepted, E=-10.835670 Ha
Worker 3: Step 250 accepted, E=-10.835290 Ha
Worker 14: Step 170 accepted, E=-10.835864 Ha
Worker 17: Step 143 accepted, E=-10.835264 Ha
Worker 16: Step 158 accepted, E=-10.832883 Ha
Worker 9: Step 227 accepted, E=-10.834526 Ha
Worker 0: Step 244 accepted, E=-10.834345 Ha
Worker 10: Step 215 accepted, E=-10.834987 Ha
Worker 16: No change from 'small_principal_axis_rotation', skipping.
Worker 12: Step 106 accepted, E=-10.835477 Ha
Worker 1: Step 337 accepted, E=-10.835015 Ha
Worker 8: Step 170 accepted, E=-10.835538 Ha
Worker 15: Step 146 accepted, E=-10.835052 Ha
Worker 7: Step 206 accepted, E=-10.835500 Ha
Worker 13: Step 139 accepted, E=-10.834588 Ha
Worker 4: Step 193 accepted, E=-10.835652 Ha
Worker 2: Step 291 accepted, E=-10.834404 Ha
Worker 0: No change from 'mirror', skipping.
Worker 6: Step 222 accepted, E=-10.835849 Ha
Worker 19: Step 42 accepted, E=-10.835145 Ha
Worker 18: Step 109 accepted, E=-10.835625 Ha
Worker 17: Step 144 accepted, E=-10.835186 Ha
Worker 14: Step 171 accepted, E=-10.835706 Ha
Worker 9: Step 228 accepted, E=-10.834529 Ha
Worker 10: Step 216 accepted, E=-10.834985 Ha
Worker 11: Step 135 accepted, E=-10.835017 Ha
Worker 12: Step 107 accepted, E=-10.835290 Ha
Worker 5: Step 201 accepted, E=-10.834565 Ha
Worker 16: Step 160, op=correlated_displacement, ΔE=0.0367 eV, accept=True
Worker 15: Step 147 accepted, E=-10.835053 Ha
Worker 8: Step 171 accepted, E=-10.835626 Ha
Worker 16: Step 160 accepted, E=-10.831536 Ha
Worker 3: Step 251 accepted, E=-10.835274 Ha
Worker 2: Step 292 accepted, E=-10.834406 Ha
Worker 0: Step 246 accepted, E=-10.834354 Ha
Worker 4: Step 194 accepted, E=-10.835670 Ha
Worker 6: Step 223 accepted, E=-10.835889 Ha
Worker 19: Step 43 accepted, E=-10.834918 Ha
Worker 13: Step 140 accepted, E=-10.834589 Ha
Worker 7: Step 207 accepted, E=-10.835582 Ha
Worker 9: Step 229 accepted, E=-10.834523 Ha
Worker 17: Step 145 accepted, E=-10.835238 Ha
Worker 1: Step 338 accepted, E=-10.835006 Ha
Worker 10: Step 217 accepted, E=-10.834921 Ha
Worker 18: Step 110, op=correlated_displacement, ΔE=0.0024 eV, accept=True
Worker 14: Step 172 accepted, E=-10.835595 Ha
Worker 18: Step 110 accepted, E=-10.835537 Ha
Worker 12: Step 108 accepted, E=-10.835106 Ha
Worker 11: Step 136 accepted, E=-10.835000 Ha
Worker 16: Step 161 accepted, E=-10.831468 Ha
Worker 2: Step 293 accepted, E=-10.834406 Ha
Worker 15: Step 148 accepted, E=-10.835053 Ha
Worker 8: Step 172 accepted, E=-10.835637 Ha
Worker 0: Step 247 accepted, E=-10.834552 Ha
Worker 6: Step 224 accepted, E=-10.835928 Ha
Worker 19: Step 44 accepted, E=-10.834921 Ha
Worker 12: No change from 'mirror', skipping.
Worker 4: Step 195 accepted, E=-10.835644 Ha
Worker 17: Step 146 accepted, E=-10.835244 Ha
Worker 5: Step 202 accepted, E=-10.834622 Ha
Worker 10: Step 218 accepted, E=-10.834928 Ha
Worker 7: Step 208 accepted, E=-10.835636 Ha
Worker 15: No change from 'mirror', skipping.
Worker 9: Step 230 accepted, E=-10.834523 Ha
Worker 3: Step 252 accepted, E=-10.835272 Ha
Worker 14: Step 173 accepted, E=-10.835545 Ha
Worker 18: Step 111 accepted, E=-10.835556 Ha
Worker 13: Step 141 accepted, E=-10.834586 Ha
Worker 4: No change from 'mirror', skipping.
Worker 11: Step 137 accepted, E=-10.834976 Ha
Worker 2: Step 294 accepted, E=-10.834406 Ha
Worker 18: No change from 'small_principal_axis_rotation', skipping.
Worker 16: Step 162 accepted, E=-10.831422 Ha
Worker 1: Step 339 accepted, E=-10.835516 Ha
Worker 0: Step 248 accepted, E=-10.834496 Ha
Worker 8: Step 173 accepted, E=-10.835653 Ha
Worker 12: Step 110, op=small_principal_axis_rotation, ΔE=0.0044 eV, accept=True
Worker 19: Step 45 accepted, E=-10.834929 Ha
Worker 6: Step 225 accepted, E=-10.834943 Ha
Worker 12: Step 110 accepted, E=-10.834946 Ha
Worker 17: Step 147 accepted, E=-10.835244 Ha
Worker 10: Step 219 accepted, E=-10.834919 Ha
Worker 7: Step 209 accepted, E=-10.835669 Ha
Worker 15: Step 150, op=correlated_displacement, ΔE=0.0064 eV, accept=True
Worker 15: Step 150 accepted, E=-10.834819 Ha
Worker 9: Step 231 accepted, E=-10.834517 Ha
Worker 14: Step 174 accepted, E=-10.835504 Ha
Worker 11: Step 138 accepted, E=-10.834976 Ha
Worker 4: Step 197 accepted, E=-10.835654 Ha
Worker 5: Step 203 accepted, E=-10.834622 Ha
Worker 2: Step 295 accepted, E=-10.834406 Ha
Worker 3: Step 253 accepted, E=-10.835261 Ha
Worker 18: Step 113 accepted, E=-10.835576 Ha
Worker 19: Step 46 accepted, E=-10.834937 Ha
Worker 0: Step 249 accepted, E=-10.834463 Ha
Worker 6: Step 226 accepted, E=-10.834934 Ha
Worker 13: Step 142 accepted, E=-10.834591 Ha
Worker 8: Step 174 accepted, E=-10.835632 Ha
Worker 17: Step 148 accepted, E=-10.835260 Ha
Worker 10: Step 220 accepted, E=-10.834920 Ha
Worker 7: Step 210, op=local_twist, ΔE=0.0001 eV, accept=True
Worker 7: Step 210 accepted, E=-10.835665 Ha
Worker 15: Step 151 accepted, E=-10.835301 Ha
Worker 9: Step 232 accepted, E=-10.834517 Ha
Worker 14: Step 175 accepted, E=-10.835446 Ha
Worker 1: Step 340 accepted, E=-10.835543 Ha
Worker 11: Step 139 accepted, E=-10.834981 Ha
Worker 4: Step 198 accepted, E=-10.835637 Ha
Worker 2: Step 296 accepted, E=-10.834404 Ha
Worker 18: Step 114 accepted, E=-10.835777 Ha
Worker 16: Step 164 accepted, E=-10.832372 Ha
Worker 0: Step 250, op=random_displacement, ΔE=0.0085 eV, accept=True
Worker 19: Step 47 accepted, E=-10.834936 Ha
Worker 6: Step 227 accepted, E=-10.834893 Ha
Worker 0: Step 250 accepted, E=-10.834149 Ha
Worker 17: Step 149 accepted, E=-10.835375 Ha
Worker 12: Step 112 accepted, E=-10.834948 Ha
Worker 10: Step 221 accepted, E=-10.834796 Ha
Worker 6: No change from 'small_principal_axis_rotation', skipping.
Worker 8: Step 175 accepted, E=-10.834850 Ha
Worker 5: Step 204 accepted, E=-10.834659 Ha
Worker 3: Step 254 accepted, E=-10.835175 Ha
Worker 7: Step 211 accepted, E=-10.835598 Ha
Worker 14: Step 176 accepted, E=-10.835348 Ha
Worker 11: Step 140 accepted, E=-10.835044 Ha
Worker 4: Step 199 accepted, E=-10.835807 Ha
Worker 13: Step 143 accepted, E=-10.834591 Ha
Worker 9: Step 233 accepted, E=-10.834517 Ha
Worker 2: Step 297 accepted, E=-10.834402 Ha
Worker 19: Step 48 accepted, E=-10.834893 Ha
Worker 18: Step 115 accepted, E=-10.835765 Ha
Worker 16: Step 165 accepted, E=-10.832959 Ha
Worker 17: Step 150, op=local_twist, ΔE=0.0000 eV, accept=True
Worker 0: Step 251 accepted, E=-10.833903 Ha
Worker 17: Step 150 accepted, E=-10.835375 Ha
Worker 12: Step 113 accepted, E=-10.834964 Ha
Worker 10: Step 222 accepted, E=-10.834795 Ha
Worker 6: Step 229 accepted, E=-10.834842 Ha
Worker 1: Step 341 accepted, E=-10.835536 Ha
Worker 8: Step 176 accepted, E=-10.834935 Ha
Worker 7: Step 212 accepted, E=-10.835624 Ha
Worker 14: Step 177 accepted, E=-10.835250 Ha
Worker 11: Step 141 accepted, E=-10.835067 Ha
Worker 15: Step 153 accepted, E=-10.835311 Ha
Worker 4: Step 200, op=small_principal_axis_rotation, ΔE=0.0000 eV, accept=True
Worker 9: Step 234 accepted, E=-10.834520 Ha
Worker 4: Step 200 accepted, E=-10.835806 Ha
Worker 2: Step 298 accepted, E=-10.834459 Ha
Worker 19: Step 49 accepted, E=-10.834852 Ha
Worker 3: Step 255 accepted, E=-10.835275 Ha
Worker 5: Step 205 accepted, E=-10.834653 Ha
Worker 16: Step 166 accepted, E=-10.833296 Ha
Worker 0: Step 252 accepted, E=-10.833452 Ha
Worker 17: Step 151 accepted, E=-10.835517 Ha
Worker 18: Step 116 accepted, E=-10.835763 Ha
Worker 10: Step 223 accepted, E=-10.834791 Ha
Worker 12: Step 114 accepted, E=-10.835154 Ha
Worker 13: Step 144 accepted, E=-10.834651 Ha
Worker 17: No change from 'small_principal_axis_rotation', skipping.
Worker 6: Step 230 accepted, E=-10.834980 Ha
Worker 7: Step 213 accepted, E=-10.835624 Ha
Worker 11: Step 142 accepted, E=-10.835042 Ha
Worker 14: Step 178 accepted, E=-10.835493 Ha
Worker 15: Step 154 accepted, E=-10.835653 Ha
Worker 8: Step 177 accepted, E=-10.834951 Ha
Worker 1: Step 342 accepted, E=-10.835535 Ha
Worker 4: Step 201 accepted, E=-10.835810 Ha
Worker 19: Step 50, op=small_principal_axis_rotation, ΔE=0.0008 eV, accept=True
Worker 9: Step 235 accepted, E=-10.834520 Ha
Worker 2: Step 299 accepted, E=-10.834458 Ha
Worker 19: Step 50 accepted, E=-10.834823 Ha
Worker 10: Step 224 accepted, E=-10.834801 Ha
Worker 12: Step 115 accepted, E=-10.835098 Ha
Worker 6: Step 231 accepted, E=-10.834970 Ha
Worker 17: Step 153 accepted, E=-10.835526 Ha
Worker 18: Step 117 accepted, E=-10.835819 Ha
Worker 7: Step 214 accepted, E=-10.835618 Ha
Worker 5: Step 206 accepted, E=-10.834594 Ha
Worker 11: Step 143 accepted, E=-10.835020 Ha
Worker 14: Step 179 accepted, E=-10.835500 Ha
Worker 3: Step 256 accepted, E=-10.835290 Ha
Worker 13: Step 145 accepted, E=-10.834657 Ha
Worker 15: Step 155 accepted, E=-10.835655 Ha
Worker 2: Step 300, op=random_rotation, ΔE=0.0000 eV, accept=True
Worker 2: Step 300 accepted, E=-10.834457 Ha
Worker 4: Step 202 accepted, E=-10.835804 Ha
Worker 19: Step 51 accepted, E=-10.834816 Ha
Worker 9: Step 236 accepted, E=-10.834538 Ha
Worker 10: Step 225 accepted, E=-10.834803 Ha
Worker 12: Step 116 accepted, E=-10.834216 Ha
Worker 17: Step 154 accepted, E=-10.835526 Ha
Worker 6: Step 232 accepted, E=-10.834875 Ha
Worker 8: Step 178 accepted, E=-10.834815 Ha
Worker 7: Step 215 accepted, E=-10.835660 Ha
Worker 18: Step 118 accepted, E=-10.835827 Ha
Worker 12: No change from 'small_principal_axis_rotation', skipping.
Worker 11: Step 144 accepted, E=-10.835072 Ha
Worker 14: Step 180, op=correlated_displacement, ΔE=0.0004 eV, accept=True
Worker 14: Step 180 accepted, E=-10.835487 Ha
Worker 15: Step 156 accepted, E=-10.835719 Ha
Worker 9: No change from 'random_displacement', skipping.
Worker 19: Step 52 accepted, E=-10.834786 Ha
Worker 2: Step 301 accepted, E=-10.834460 Ha
Worker 4: Step 203 accepted, E=-10.835804 Ha
Worker 10: Step 226 accepted, E=-10.834813 Ha
Worker 13: Step 146 accepted, E=-10.834671 Ha
Worker 5: Step 207 accepted, E=-10.834615 Ha
Worker 3: Step 257 accepted, E=-10.835302 Ha
Worker 17: Step 155 accepted, E=-10.835690 Ha
Worker 16: Step 168 accepted, E=-10.833296 Ha
Worker 7: Step 216 accepted, E=-10.835662 Ha
Worker 6: Step 233 accepted, E=-10.835024 Ha
Worker 0: Step 255 accepted, E=-10.833422 Ha
Worker 19: No change from 'random_displacement', skipping.
Worker 18: Step 119 accepted, E=-10.835829 Ha
Worker 14: Step 181 accepted, E=-10.835456 Ha
Worker 15: Step 157 accepted, E=-10.835715 Ha
Worker 11: Step 145 accepted, E=-10.835065 Ha
Worker 9: Step 238 accepted, E=-10.834545 Ha
Worker 0: No change from 'large_displacement', skipping.
Worker 2: Step 302 accepted, E=-10.834462 Ha
Worker 8: Step 179 accepted, E=-10.834892 Ha
Worker 4: Step 204 accepted, E=-10.835742 Ha
Worker 1: Step 344 accepted, E=-10.835521 Ha
Worker 10: Step 227 accepted, E=-10.834827 Ha
Worker 7: Step 217 accepted, E=-10.835761 Ha
Worker 17: Step 156 accepted, E=-10.835635 Ha
Worker 19: Step 54 accepted, E=-10.834775 Ha
Worker 6: Step 234 accepted, E=-10.835096 Ha
Worker 12: Step 119 accepted, E=-10.834959 Ha
Worker 18: Step 120, op=random_rotation, ΔE=0.0010 eV, accept=True
Worker 14: Step 182 accepted, E=-10.835503 Ha
Worker 18: Step 120 accepted, E=-10.835793 Ha
Worker 6: No change from 'small_principal_axis_rotation', skipping.
Worker 11: Step 146 accepted, E=-10.834514 Ha
Worker 13: Step 147 accepted, E=-10.834675 Ha
Worker 3: Step 258 accepted, E=-10.835310 Ha
Worker 15: Step 158 accepted, E=-10.835717 Ha
Worker 5: Step 208 accepted, E=-10.834626 Ha
Worker 9: Step 239 accepted, E=-10.834545 Ha
Worker 0: Step 257 accepted, E=-10.833234 Ha
Worker 2: Step 303 accepted, E=-10.834462 Ha
Worker 19: No change from 'random_rotation', skipping.
Worker 4: Step 205 accepted, E=-10.835751 Ha
Worker 10: Step 228 accepted, E=-10.834807 Ha
Worker 7: Step 218 accepted, E=-10.835804 Ha
Worker 17: Step 157 accepted, E=-10.835635 Ha
Worker 8: Step 180 accepted, E=-10.834904 Ha
Worker 12: Step 120, op=principal_axis_rotation, ΔE=0.0348 eV, accept=False
Worker 14: Step 183 accepted, E=-10.835506 Ha
Worker 18: Step 121 accepted, E=-10.835757 Ha
Worker 1: Step 345 accepted, E=-10.835636 Ha
Worker 11: Step 147 accepted, E=-10.834520 Ha
